day,leg,side,outcome,pnl
2026-04-01,CV2_SE2,SELL,TP,17.26
2026-04-01,CV2_SE2,SELL,SL,-24.65
2026-04-01,CV2_SE1,SELL,SL,-23.97
2026-04-01,CV2_SE2,SELL,SL,-23.97
2026-04-01,CV2_SE1,SELL,SL,-23.73
2026-04-01,CV2_SE2,SELL,SL,-23.73
2026-04-01,CV2_SE1,SELL,TP,29.25
2026-04-01,CV2_SE2,SELL,TP,29.25
2026-04-01,CV2_SE1,SELL,TP,25.41
2026-04-01,CV2_SE1,SELL,TP,24.07
2026-04-01,CV2_SE1,SELL,TP,24.31
2026-04-01,CV2_SE2,SELL,TP,18.52
2026-04-02,CV2_SE1,SELL,TP,29.26
2026-04-02,CV2_SE1,SELL,TP,29.17
2026-04-02,CV2_SE1,SELL,TP,28.81
2026-04-02,CV2_SE1,SELL,SL,-33.05
2026-04-02,CV2_SE1,SELL,SL,-35.34
2026-04-02,CV2_SE1,SELL,SL,-33.77
2026-04-02,CV2_SE1,SELL,TP,42.22
2026-04-02,CV2_SE1,SELL,TP,44.51
2026-04-02,CV2_S07,SELL,TIME,-19.53
2026-04-02,CV2_S07,SELL,TIME,-10.57
2026-04-02,CV2_S07,SELL,SL,-26.88
2026-04-02,CV2_SE1,SELL,SL,-12.72
2026-04-02,CV2_SE2,SELL,SL,-12.72
2026-04-02,CV2_SE1,SELL,TP,15.09
2026-04-02,CV2_SE2,SELL,TP,15.09
2026-04-02,CV2_SE1,SELL,TP,15.53
2026-04-02,CV2_SE2,SELL,TP,15.53
2026-04-06,CV2_SE1,SELL,SL,-13.79
2026-04-06,CV2_SE2,SELL,SL,-13.79
2026-04-06,CV2_SE1,SELL,SL,-15.07
2026-04-06,CV2_SE2,SELL,SL,-15.07
2026-04-06,CV2_SE2,SELL,SL,-15.8
2026-04-06,CV2_SE1,SELL,TP,20.15
2026-04-06,CV2_SE2,SELL,TP,20.15
2026-04-06,CV2_SE1,SELL,TP,20.68
2026-04-06,CV2_SE1,SELL,TP,17.94
2026-04-06,CV2_SE1,SELL,TP,29.2
2026-04-06,CV2_SE2,SELL,TP,29.2
2026-04-07,CV2_S07,SELL,TP,14.48
2026-04-07,CV2_S06,SELL,SL,-12.93
2026-04-07,CV2_SE1,SELL,SL,-15.33
2026-04-07,CV2_SE2,SELL,SL,-15.33
2026-04-07,CV2_SE1,SELL,TP,23.36
2026-04-07,CV2_SE2,SELL,TP,23.36
2026-04-07,CV2_SE2,SELL,TP,24.17
2026-04-07,CV2_SE2,SELL,TP,24.52
2026-04-07,CV2_S07,SELL,TP,17.02
2026-04-07,CV2_S07,SELL,TP,20.58
2026-04-07,CV2_S06,SELL,TP,24.84
2026-04-07,CV2_S06,SELL,TP,24.67
2026-04-07,CV2_SE1,SELL,TP,21.35
2026-04-07,CV2_S06,SELL,TP,25.75
2026-04-07,CV2_S07,SELL,SL,-30.82
2026-04-07,CV2_SE1,SELL,SL,-19.35
2026-04-07,CV2_SE2,SELL,SL,-13.75
2026-04-07,CV2_SE1,SELL,TP,18.54
2026-04-07,CV2_SE2,SELL,TP,18.54
2026-04-07,CV2_S07,SELL,TP,16.76
2026-04-07,CV2_SE1,SELL,TP,19.89
2026-04-07,CV2_S06,SELL,SL,-14.61
2026-04-07,CV2_SE1,SELL,SL,-22.18
2026-04-07,CV2_SE2,SELL,SL,-22.18
2026-04-07,CV2_S07,SELL,SL,-23.87
2026-04-08,CV2_S07,SELL,TP,17.94
2026-04-08,CV2_S07,SELL,SL,-20.99
2026-04-08,CV2_SE1,SELL,TP,18.84
2026-04-08,CV2_SE2,SELL,TP,18.84
2026-04-09,CV2_SE2,SELL,SL,-17.53
2026-04-09,CV2_SE1,SELL,SL,-9.77
2026-04-09,CV2_SE2,SELL,SL,-9.77
2026-04-09,CV2_SE2,SELL,SL,-9.76
2026-04-09,CV2_SE2,SELL,SL,-9.78
2026-04-09,CV2_SE1,SELL,SL,-9.79
2026-04-09,CV2_SE2,SELL,SL,-9.79
2026-04-09,CV2_SE1,SELL,SL,-9.57
2026-04-09,CV2_SE1,SELL,SL,-8.88
2026-04-09,CV2_SE1,SELL,TP,11.06
2026-04-09,CV2_SE1,SELL,TP,11.65
2026-04-09,CV2_SE2,SELL,TP,11.65
2026-04-09,CV2_SE1,SELL,TP,18.22
2026-04-09,CV2_SE2,SELL,TP,18.22
2026-04-09,CV2_SE1,SELL,TP,17.96
2026-04-09,CV2_SE2,SELL,TP,17.96
2026-04-09,CV2_SE1,SELL,TP,23.67
2026-04-09,CV2_SE2,SELL,TP,23.67
2026-04-09,CV2_SE1,SELL,TP,22.96
2026-04-09,CV2_SE2,SELL,TP,22.96
2026-04-09,CV2_SE1,SELL,TP,22.68
2026-04-09,CV2_SE2,SELL,TP,22.68
2026-04-10,CV2_SE1,SELL,TP,16.25
2026-04-10,CV2_SE2,SELL,TP,16.25
2026-04-10,CV2_SE1,SELL,SL,-8.18
2026-04-10,CV2_SE1,SELL,SL,-8.28
2026-04-10,CV2_SE1,SELL,SL,-8.38
2026-04-10,CV2_SE2,SELL,SL,-8.38
2026-04-10,CV2_SE1,SELL,TP,15.09
2026-04-10,CV2_SE2,SELL,TP,15.09
2026-04-10,CV2_SE1,SELL,TP,21.05
2026-04-10,CV2_SE2,SELL,TP,21.05
2026-04-10,CV2_SE1,SELL,TP,21.24
2026-04-10,CV2_SE2,SELL,TP,21.24
2026-04-10,CV2_SE2,SELL,TP,20.84
2026-04-10,CV2_SE1,SELL,TP,13.78
2026-04-10,CV2_SE2,SELL,TP,13.78
2026-04-13,CV2_SE1,SELL,TP,14.47
2026-04-13,CV2_SE2,SELL,TP,14.47
2026-04-13,CV2_SE1,SELL,TP,14.07
2026-04-13,CV2_SE2,SELL,TP,14.07
2026-04-13,CV2_SE1,SELL,TP,10.02
2026-04-13,CV2_SE2,SELL,TP,10.02
2026-04-13,CV2_SE1,SELL,SL,-13.03
2026-04-13,CV2_SE1,SELL,TP,16.14
2026-04-13,CV2_SE2,SELL,TP,16.14
2026-04-13,CV2_SE1,SELL,TP,17.91
2026-04-13,CV2_SE1,SELL,SL,-12.24
2026-04-13,CV2_SE2,SELL,SL,-12.24
2026-04-13,CV2_SE2,SELL,SL,-12.91
2026-04-13,CV2_SE2,SELL,SL,-13.19
2026-04-13,CV2_SE1,SELL,SL,-13.9
2026-04-14,CV2_SE1,SELL,TP,12.51
2026-04-14,CV2_SE2,SELL,TP,12.51
2026-04-14,CV2_SE1,SELL,TP,13.64
2026-04-14,CV2_SE2,SELL,TP,13.64
2026-04-14,CV2_SE1,SELL,SL,-14.12
2026-04-14,CV2_SE2,SELL,SL,-14.12
2026-04-14,CV2_SE1,SELL,SL,-14.07
2026-04-14,CV2_SE2,SELL,SL,-14.07
2026-04-14,CV2_SE1,SELL,SL,-15.34
2026-04-14,CV2_SE2,SELL,SL,-15.34
2026-04-14,CV2_SE1,SELL,SL,-17.23
2026-04-14,CV2_SE1,SELL,SL,-18.03
2026-04-14,CV2_SE1,SELL,SL,-18.55
2026-04-14,CV2_SE1,SELL,SL,-13.11
2026-04-14,CV2_SE2,SELL,SL,-13.11
2026-04-14,CV2_SE2,SELL,SL,-12.95
2026-04-14,CV2_SE2,SELL,SL,-12.79
2026-04-14,CV2_SE1,SELL,SL,-13.35
2026-04-14,CV2_SE2,SELL,SL,-13.35
2026-04-14,CV2_SE1,SELL,SL,-12.91
2026-04-14,CV2_SE1,SELL,TP,8.44
2026-04-15,CV2_SE2,SELL,TP,11.75
2026-04-15,CV2_SE1,SELL,TP,12.35
2026-04-15,CV2_SE2,SELL,TP,12.35
2026-04-15,CV2_SE1,SELL,SL,-9.96
2026-04-15,CV2_SE1,SELL,SL,-9.24
2026-04-15,CV2_SE1,SELL,SL,-9.22
2026-04-15,CV2_SE2,SELL,SL,-9.22
2026-04-15,CV2_SE1,SELL,SL,-9.66
2026-04-15,CV2_SE2,SELL,SL,-9.66
2026-04-15,CV2_SE1,SELL,TP,12.35
2026-04-15,CV2_SE2,SELL,TP,12.35
2026-04-15,CV2_SE1,SELL,TP,13.57
2026-04-15,CV2_SE2,SELL,TP,13.57
2026-04-15,CV2_SE2,SELL,TP,14.36
2026-04-15,CV2_SE1,SELL,TP,14.99
2026-04-15,CV2_SE2,SELL,TP,14.99
2026-04-15,CV2_S07,SELL,TP,9.96
2026-04-16,CV2_S07,SELL,TP,9.08
2026-04-16,CV2_SE1,SELL,TP,9.23
2026-04-16,CV2_SE2,SELL,TP,9.23
2026-04-16,CV2_SE1,SELL,TP,9.16
2026-04-16,CV2_SE2,SELL,TP,9.16
2026-04-16,CV2_SE1,SELL,TP,8.51
2026-04-16,CV2_S07,SELL,TP,8.74
2026-04-16,CV2_SE2,SELL,TP,13.34
2026-04-16,CV2_S07,SELL,TP,9.18
2026-04-16,CV2_S07,SELL,TP,18.11
2026-04-16,CV2_S07,SELL,TIME,-4.36
2026-04-16,CV2_SE1,SELL,TP,8.1
2026-04-16,CV2_SE2,SELL,TP,8.1
2026-04-16,CV2_S07,SELL,TIME,-2.94
2026-04-17,CV2_SE1,SELL,TP,13.32
2026-04-17,CV2_SE2,SELL,TP,13.32
2026-04-17,CV2_SE1,SELL,TP,11.75
2026-04-17,CV2_SE1,SELL,SL,-8.65
2026-04-17,CV2_SE2,SELL,SL,-8.65
2026-04-17,CV2_SE1,SELL,SL,-9.96
2026-04-17,CV2_SE2,SELL,SL,-9.96
2026-04-17,CV2_SE1,SELL,SL,-10.63
2026-04-17,CV2_SE1,SELL,SL,-11.36
2026-04-17,CV2_SE1,SELL,SL,-11.87
2026-04-17,CV2_SE1,SELL,SL,-14.17
2026-04-17,CV2_SE2,SELL,SL,-14.17
2026-04-17,CV2_SE1,SELL,SL,-15.01
2026-04-17,CV2_SE2,SELL,SL,-15.01
2026-04-17,CV2_SE1,SELL,SL,-14.35
2026-04-17,CV2_SE2,SELL,SL,-14.35
2026-04-17,CV2_SE1,SELL,SL,-18.22
2026-04-17,CV2_SE2,SELL,SL,-18.22
2026-04-17,CV2_SE1,SELL,TP,26.6
2026-04-17,CV2_SE2,SELL,TP,26.6
2026-04-20,CV2_SE1,SELL,TP,12.53
2026-04-20,CV2_SE1,SELL,TP,12.98
2026-04-20,CV2_SE2,SELL,TP,12.98
2026-04-20,CV2_SE1,SELL,TP,12.47
2026-04-20,CV2_SE1,SELL,SL,-7.53
2026-04-20,CV2_SE1,SELL,SL,-8.22
2026-04-20,CV2_SE2,SELL,SL,-8.22
2026-04-20,CV2_SE1,SELL,SL,-8.58
2026-04-20,CV2_SE2,SELL,SL,-8.58
2026-04-20,CV2_SE1,SELL,TP,13.47
2026-04-20,CV2_S06,SELL,SL,-8.31
2026-04-20,CV2_S07,SELL,SL,-12.46
2026-04-20,CV2_SE1,SELL,TP,17.1
2026-04-20,CV2_SE2,SELL,TP,17.1
2026-04-20,CV2_S06,SELL,TP,15.0
2026-04-20,CV2_S06,SELL,TP,17.6
2026-04-20,CV2_SE2,SELL,SL,-7.97
2026-04-20,CV2_SE1,SELL,SL,-7.81
2026-04-20,CV2_SE1,SELL,SL,-7.86
2026-04-20,CV2_SE1,SELL,SL,-7.09
2026-04-20,CV2_SE1,SELL,TP,8.68
2026-04-20,CV2_SE1,SELL,TP,8.24
2026-04-21,CV2_SE2,SELL,TP,12.06
2026-04-21,CV2_S07,SELL,SL,-13.99
2026-04-21,CV2_S07,SELL,SL,-12.53
2026-04-21,CV2_SE1,SELL,TP,8.34
2026-04-21,CV2_SE2,SELL,TP,8.34
2026-04-21,CV2_SE1,SELL,TP,10.67
2026-04-21,CV2_SE2,SELL,TP,10.67
2026-04-21,CV2_SE1,SELL,TP,11.12
2026-04-21,CV2_SE2,SELL,TP,11.12
2026-04-21,CV2_S07,SELL,TP,15.9
2026-04-21,CV2_S07,SELL,TP,22.26
2026-04-21,CV2_SE1,SELL,SL,-18.13
2026-04-21,CV2_SE1,SELL,SL,-16.82
2026-04-22,CV2_S06,SELL,SL,-6.22
2026-04-22,CV2_S07,SELL,TP,6.99
2026-04-22,CV2_S07,SELL,TP,7.85
2026-04-22,CV2_S07,SELL,TP,7.81
2026-04-22,CV2_S07,SELL,TP,9.47
2026-04-22,CV2_SE2,SELL,SL,-8.81
2026-04-22,CV2_S07,SELL,SL,-10.07
2026-04-22,CV2_SE1,SELL,TP,10.02
2026-04-22,CV2_SE2,SELL,TP,10.02
2026-04-23,CV2_SE2,SELL,TP,15.71
2026-04-23,CV2_SE1,SELL,TP,15.22
2026-04-23,CV2_SE1,SELL,SL,-9.34
2026-04-23,CV2_SE1,SELL,SL,-9.6
2026-04-23,CV2_SE1,SELL,SL,-10.0
2026-04-23,CV2_SE2,SELL,SL,-10.0
2026-04-23,CV2_SE1,SELL,SL,-10.4
2026-04-23,CV2_SE2,SELL,SL,-10.4
2026-04-23,CV2_SE1,SELL,SL,-11.89
2026-04-23,CV2_SE2,SELL,SL,-11.89
2026-04-23,CV2_SE2,SELL,SL,-12.36
2026-04-23,CV2_SE1,SELL,TP,17.85
2026-04-24,CV2_SE1,SELL,TP,11.8
2026-04-24,CV2_SE2,SELL,TP,11.8
2026-04-24,CV2_SE1,SELL,TP,11.13
2026-04-24,CV2_SE2,SELL,SL,-9.01
2026-04-24,CV2_SE1,SELL,SL,-10.66
2026-04-24,CV2_SE2,SELL,SL,-10.66
2026-04-24,CV2_SE2,SELL,SL,-11.12
2026-04-24,CV2_SE1,SELL,TP,17.53
2026-04-24,CV2_SE2,SELL,TP,17.53
2026-04-24,CV2_SE1,SELL,TP,18.99
2026-04-24,CV2_SE2,SELL,TP,18.99
2026-04-24,CV2_SE1,SELL,TP,21.96
2026-04-24,CV2_SE2,SELL,TP,21.96
2026-04-24,CV2_SE1,SELL,TP,23.36
2026-04-24,CV2_SE2,SELL,TP,23.36
2026-04-27,CV2_SE1,SELL,SL,-7.19
2026-04-27,CV2_SE1,SELL,SL,-7.7
2026-04-27,CV2_SE2,SELL,SL,-7.7
2026-04-28,CV2_S07,SELL,TP,15.16
2026-04-28,CV2_S07,SELL,TP,23.06
2026-04-28,CV2_S07,SELL,SL,-29.03
2026-04-28,CV2_SE1,SELL,SL,-14.75
2026-04-28,CV2_SE1,SELL,SL,-14.51
2026-04-28,CV2_SE1,SELL,SL,-9.7
2026-04-28,CV2_SE2,SELL,SL,-9.7
2026-04-28,CV2_SE1,SELL,SL,-10.18
2026-04-28,CV2_SE1,SELL,SL,-9.89
2026-04-29,CV2_SE1,SELL,TP,13.05
2026-04-29,CV2_SE2,SELL,TP,13.05
2026-04-29,CV2_S07,SELL,TP,11.59
2026-04-29,CV2_SE1,SELL,SL,-12.61
2026-04-29,CV2_SE1,SELL,TP,14.91
2026-04-29,CV2_S07,SELL,TP,18.28
2026-04-29,CV2_SE1,SELL,TP,18.71
2026-04-29,CV2_SE2,SELL,TP,18.71
2026-04-29,CV2_S07,SELL,TP,15.23
2026-04-29,CV2_SE1,SELL,SL,-13.2
2026-04-30,CV2_SE1,SELL,SL,-11.2
2026-04-30,CV2_SE2,SELL,SL,-11.2
2026-04-30,CV2_SE1,SELL,SL,-10.83
2026-04-30,CV2_SE1,SELL,SL,-11.43
2026-04-30,CV2_SE1,SELL,TP,19.67
2026-04-30,CV2_SE2,SELL,TP,19.67
2026-04-30,CV2_S07,SELL,SL,-16.85
2026-04-30,CV2_S07,SELL,SL,-16.88
2026-04-30,CV2_SE1,SELL,SL,-11.63
2026-04-30,CV2_SE2,SELL,SL,-11.63
2026-04-30,CV2_SE1,SELL,TP,15.7
2026-04-30,CV2_SE2,SELL,TP,15.7
2026-04-30,CV2_S07,SELL,TP,14.66
2026-04-30,CV2_S07,SELL,TIME,-7.39
2026-04-30,CV2_S07,SELL,SL,-15.38
2026-04-30,CV2_SE1,SELL,SL,-10.42
2026-04-30,CV2_S07,SELL,SL,-11.02
2026-05-01,CV2_S07,SELL,TP,9.47
2026-05-01,CV2_S07,SELL,SL,-12.47
2026-05-01,CV2_SE1,SELL,SL,-7.83
2026-05-01,CV2_SE1,SELL,SL,-7.78
2026-05-01,CV2_SE1,SELL,SL,-9.71
2026-05-01,CV2_SE2,SELL,SL,-9.71
2026-05-01,CV2_SE2,SELL,SL,-10.2
2026-05-01,CV2_SE1,SELL,SL,-11.0
2026-05-01,CV2_SE2,SELL,SL,-11.0
2026-05-01,CV2_SE1,SELL,TP,14.35
2026-05-01,CV2_SE2,SELL,TP,14.35
2026-05-01,CV2_SE1,SELL,SL,-12.69
2026-05-01,CV2_SE1,SELL,SL,-14.87
2026-05-01,CV2_SE2,SELL,SL,-14.87
2026-05-01,CV2_SE1,SELL,SL,-15.99
2026-05-01,CV2_SE2,SELL,SL,-15.99
2026-05-01,CV2_SE1,SELL,SL,-17.96
2026-05-01,CV2_SE2,SELL,SL,-17.96
2026-05-01,CV2_SE2,SELL,SL,-18.54
2026-05-01,CV2_SE1,SELL,TP,26.61
2026-05-01,CV2_SE2,SELL,TP,26.61
2026-05-01,CV2_SE2,SELL,TP,27.76
2026-05-01,CV2_S06,SELL,SL,-15.75
2026-05-01,CV2_S06,SELL,TP,18.48
2026-05-01,CV2_S07,SELL,TP,12.46
2026-05-04,CV2_S07,SELL,TP,11.85
2026-05-04,CV2_SE1,SELL,TP,14.36
2026-05-04,CV2_SE2,SELL,TP,14.36
2026-05-04,CV2_SE1,SELL,TP,20.81
2026-05-04,CV2_S07,SELL,TIME,0.8
2026-05-05,CV2_SE1,SELL,TP,12.53
2026-05-05,CV2_S06,SELL,SL,-7.82
2026-05-05,CV2_S07,SELL,TIME,-3.69
2026-05-05,CV2_S06,SELL,SL,-8.27
2026-05-05,CV2_S07,SELL,TP,10.75
2026-05-05,CV2_S06,SELL,SL,-8.7
2026-05-05,CV2_S06,SELL,SL,-8.72
2026-05-05,CV2_S06,SELL,SL,-8.1
2026-05-05,CV2_SE2,SELL,TP,11.11
2026-05-05,CV2_SE2,SELL,TP,10.72
2026-05-05,CV2_S06,SELL,SL,-7.28
2026-05-05,CV2_S06,SELL,SL,-7.44
2026-05-05,CV2_SE1,SELL,SL,-9.94
2026-05-05,CV2_SE2,SELL,SL,-9.94
2026-05-05,CV2_SE1,SELL,SL,-11.66
2026-05-05,CV2_SE1,SELL,SL,-12.41
2026-05-05,CV2_SE1,SELL,SL,-11.96
2026-05-05,CV2_S07,SELL,SL,-12.72
2026-05-05,CV2_SE1,SELL,TP,16.08
2026-05-05,CV2_S06,SELL,SL,-9.83
2026-05-05,CV2_S06,SELL,SL,-10.24
2026-05-05,CV2_S07,SELL,TP,13.32
2026-05-05,CV2_S06,SELL,TP,15.55
2026-05-05,CV2_S06,SELL,TP,14.95
2026-05-05,CV2_SE1,SELL,TP,8.55
2026-05-05,CV2_S07,SELL,TP,6.37
2026-05-06,CV2_SE1,SELL,SL,-10.54
2026-05-06,CV2_SE1,SELL,SL,-10.63
2026-05-06,CV2_SE2,SELL,SL,-10.63
2026-05-06,CV2_SE1,SELL,SL,-10.82
2026-05-06,CV2_SE2,SELL,SL,-10.82
2026-05-06,CV2_SE1,SELL,SL,-12.38
2026-05-06,CV2_SE2,SELL,SL,-12.38
2026-05-06,CV2_SE2,SELL,SL,-12.55
2026-05-06,CV2_S07,SELL,SL,-16.68
2026-05-06,CV2_S07,SELL,SL,-16.81
2026-05-06,CV2_SE1,SELL,SL,-12.29
2026-05-06,CV2_SE2,SELL,SL,-12.29
2026-05-06,CV2_SE2,SELL,SL,-11.21
2026-05-06,CV2_SE1,SELL,TP,13.68
2026-05-06,CV2_SE2,SELL,TP,13.68
2026-05-06,CV2_SE1,SELL,TP,15.03
2026-05-06,CV2_SE2,SELL,TP,15.03
2026-05-06,CV2_SE2,SELL,SL,-17.21
2026-05-06,CV2_SE1,SELL,TP,21.71
2026-05-06,CV2_SE2,SELL,TP,21.71
2026-05-06,CV2_SE1,SELL,TP,23.45
2026-05-06,CV2_SE2,SELL,TP,23.45
2026-05-06,CV2_SE1,SELL,TP,23.37
2026-05-06,CV2_SE1,SELL,TP,21.58
2026-05-06,CV2_SE1,SELL,SL,-5.95
2026-05-06,CV2_SE1,SELL,TP,7.62
2026-05-06,CV2_SE2,SELL,TP,7.62
2026-05-06,CV2_SE1,SELL,TP,7.36
2026-05-06,CV2_SE1,SELL,TP,7.44
2026-05-06,CV2_SE1,SELL,TP,7.59
2026-05-06,CV2_SE2,SELL,TP,7.59
2026-05-07,CV2_S07,SELL,TP,13.42
2026-05-07,CV2_SE1,SELL,SL,-8.55
2026-05-07,CV2_SE2,SELL,SL,-8.55
2026-05-07,CV2_SE2,SELL,TP,14.58
2026-05-07,CV2_SE1,SELL,TP,15.07
2026-05-07,CV2_SE2,SELL,TP,15.07
2026-05-07,CV2_SE1,SELL,TP,15.14
2026-05-07,CV2_SE1,SELL,TP,19.28
2026-05-07,CV2_SE2,SELL,TP,19.28
2026-05-07,CV2_SE1,SELL,TP,18.71
2026-05-07,CV2_SE1,SELL,TP,17.49
2026-05-07,CV2_S07,SELL,TP,16.47
2026-05-07,CV2_S07,SELL,TP,17.43
2026-05-07,CV2_SE1,SELL,TP,17.68
2026-05-08,CV2_S07,SELL,TP,13.81
2026-05-08,CV2_SE1,SELL,TP,11.35
2026-05-08,CV2_SE2,SELL,TP,11.35
2026-05-08,CV2_S07,SELL,TP,9.47
2026-05-08,CV2_SE1,SELL,SL,-14.98
2026-05-08,CV2_SE1,SELL,TP,22.29
2026-05-08,CV2_SE2,SELL,TP,22.29
2026-05-08,CV2_SE1,SELL,TP,20.26
2026-05-08,CV2_S06,SELL,TP,19.52
2026-05-08,CV2_S07,SELL,SL,-21.97
2026-05-08,CV2_SE1,SELL,TP,7.79
2026-05-08,CV2_SE2,SELL,TP,7.79
2026-05-11,CV2_S07,SELL,SL,-11.66
2026-05-11,CV2_SE1,SELL,SL,-8.33
2026-05-11,CV2_SE2,SELL,SL,-8.33
2026-05-11,CV2_SE1,SELL,SL,-8.04
2026-05-11,CV2_SE1,SELL,TP,12.8
2026-05-11,CV2_SE2,SELL,SL,-10.23
2026-05-11,CV2_SE2,SELL,SL,-10.93
2026-05-11,CV2_SE2,SELL,SL,-11.6
2026-05-11,CV2_SE2,SELL,SL,-11.68
2026-05-11,CV2_SE1,SELL,SL,-13.98
2026-05-11,CV2_SE1,SELL,SL,-15.01
2026-05-11,CV2_SE2,SELL,SL,-15.01
2026-05-11,CV2_SE1,SELL,SL,-15.67
2026-05-11,CV2_SE2,SELL,SL,-15.67
2026-05-11,CV2_SE1,SELL,SL,-16.22
2026-05-11,CV2_SE1,SELL,SL,-17.36
2026-05-11,CV2_SE1,SELL,TP,23.01
2026-05-11,CV2_SE1,SELL,TP,20.8
2026-05-11,CV2_S07,SELL,TP,15.6
2026-05-11,CV2_S07,SELL,TP,17.14
2026-05-11,CV2_SE1,SELL,SL,-6.45
2026-05-11,CV2_SE1,SELL,SL,-5.63
2026-05-11,CV2_SE2,SELL,SL,-5.63
2026-05-11,CV2_SE1,SELL,SL,-5.93
2026-05-11,CV2_SE2,SELL,SL,-5.93
2026-05-11,CV2_SE2,SELL,SL,-6.13
2026-05-11,CV2_SE1,SELL,SL,-6.45
2026-05-11,CV2_SE2,SELL,SL,-6.45
2026-05-11,CV2_SE1,SELL,SL,-6.31
2026-05-12,CV2_S07,SELL,TP,12.01
2026-05-12,CV2_S07,SELL,TP,11.03
2026-05-12,CV2_SE1,SELL,TP,12.08
2026-05-12,CV2_SE2,SELL,TP,12.08
2026-05-12,CV2_S07,SELL,SL,-11.84
2026-05-12,CV2_S07,SELL,SL,-23.68
2026-05-12,CV2_SE1,SELL,SL,-8.96
2026-05-12,CV2_SE1,SELL,SL,-8.82
2026-05-12,CV2_SE2,SELL,SL,-8.82
2026-05-12,CV2_SE1,SELL,SL,-8.49
2026-05-12,CV2_SE2,SELL,SL,-8.49
2026-05-12,CV2_SE1,SELL,SL,-6.54
2026-05-12,CV2_SE1,SELL,SL,-7.11
2026-05-12,CV2_SE2,SELL,SL,-7.11
2026-05-12,CV2_SE1,SELL,SL,-7.13
2026-05-12,CV2_SE2,SELL,SL,-7.13
2026-05-12,CV2_SE1,SELL,SL,-7.6
2026-05-12,CV2_SE2,SELL,SL,-7.6
2026-05-12,CV2_SE2,SELL,SL,-8.38
2026-05-12,CV2_SE1,SELL,SL,-8.49
2026-05-12,CV2_SE1,SELL,SL,-8.84
2026-05-12,CV2_SE1,SELL,SL,-7.37
2026-05-12,CV2_SE1,SELL,SL,-7.13
2026-05-13,CV2_SE1,SELL,TP,11.89
2026-05-13,CV2_SE2,SELL,TP,11.89
2026-05-13,CV2_SE1,SELL,SL,-11.19
2026-05-13,CV2_SE1,SELL,SL,-11.23
2026-05-13,CV2_SE2,SELL,SL,-11.23
2026-05-13,CV2_SE1,SELL,TP,14.15
2026-05-13,CV2_SE2,SELL,TP,14.15
2026-05-13,CV2_SE1,SELL,TP,13.33
2026-05-13,CV2_SE1,SELL,TP,11.95
2026-05-13,CV2_SE1,SELL,TP,11.28
2026-05-13,CV2_SE1,SELL,TP,12.04
2026-05-13,CV2_S07,SELL,TP,10.92
2026-05-13,CV2_SE1,SELL,SL,-5.71
2026-05-14,CV2_SE1,SELL,SL,-10.36
2026-05-14,CV2_SE2,SELL,SL,-10.36
2026-05-14,CV2_SE1,SELL,TP,13.82
2026-05-14,CV2_SE2,SELL,TP,13.82
2026-05-14,CV2_S06,SELL,TP,15.27
2026-05-14,CV2_SE1,SELL,TP,14.83
2026-05-14,CV2_SE2,SELL,TP,14.83
2026-05-14,CV2_S07,SELL,TP,12.38
2026-05-14,CV2_SE2,SELL,TP,10.07
2026-05-14,CV2_SE2,SELL,TP,12.31
2026-05-14,CV2_SE1,SELL,TP,12.91
2026-05-14,CV2_SE2,SELL,TP,12.91
2026-05-14,CV2_S07,SELL,TP,9.2
2026-05-14,CV2_S07,SELL,TP,8.15
2026-05-15,CV2_SE2,SELL,TP,17.83
2026-05-15,CV2_SE1,SELL,TP,17.25
2026-05-15,CV2_SE2,SELL,TP,17.25
2026-05-15,CV2_S07,SELL,TP,17.78
2026-05-15,CV2_S07,SELL,SL,-19.04
2026-05-15,CV2_S07,SELL,SL,-20.51
2026-05-15,CV2_SE1,SELL,TP,19.62
2026-05-15,CV2_SE2,SELL,TP,19.62
2026-05-15,CV2_S07,SELL,TP,15.84
2026-05-15,CV2_SE1,SELL,TIME,19.17
2026-05-15,CV2_SE1,SELL,TP,13.15
2026-05-15,CV2_SE2,SELL,TP,13.15
2026-05-15,CV2_SE1,SELL,TP,12.2
2026-05-15,CV2_SE2,SELL,TP,12.2
2026-05-15,CV2_SE1,SELL,TP,12.23
2026-05-15,CV2_SE2,SELL,TP,12.23
2026-05-15,CV2_S07,SELL,TP,12.48
2026-05-18,CV2_SE1,SELL,TP,16.45
2026-05-18,CV2_SE1,SELL,TP,16.49
2026-05-18,CV2_SE2,SELL,TP,16.49
2026-05-18,CV2_S06,SELL,TP,18.15
2026-05-18,CV2_S06,SELL,TP,16.54
2026-05-18,CV2_S06,SELL,TP,15.85
2026-05-18,CV2_S06,SELL,TP,15.58
2026-05-18,CV2_SE1,SELL,SL,-13.89
2026-05-18,CV2_SE2,SELL,SL,-13.89
2026-05-18,CV2_SE1,SELL,SL,-14.95
2026-05-18,CV2_SE2,SELL,SL,-14.95
2026-05-18,CV2_S06,SELL,SL,-10.42
2026-05-18,CV2_S06,SELL,SL,-10.65
2026-05-18,CV2_SE1,SELL,TP,20.55
2026-05-18,CV2_SE1,SELL,TP,19.32
2026-05-18,CV2_S06,SELL,SL,-12.44
2026-05-18,CV2_S07,SELL,TP,16.18
2026-05-18,CV2_S06,SELL,TP,19.52
2026-05-18,CV2_SE1,SELL,TP,21.08
2026-05-18,CV2_S06,SELL,SL,-13.42
